#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD996C
#Date Time: 2025-12-07 12:58:43.536
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: noisy
#Frequency: 117 kHz
#Period: 8.547008547 us
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00012899641025641026,-0.5179162352734277,-0.019402763887911713
-0.00012897641025641027,-0.5078623958293583,-0.019742203477742252
-0.00012895641025641025,-0.5051813719776044,-0.018723884708251096
-0.00012893641025641026,-0.5132244435328561,-0.02042108265740302
-0.00012891641025641025,-0.48406830914503907,-0.019063324298081018
-0.00012889641025641026,-0.46999293392334196,-0.019063324298081018
-0.00012887641025641027,-0.45491217475723794,-0.019742203477742096
-0.00012885641025641028,-0.43882603164672745,-0.019742203477742404
-0.00012883641025641026,-0.42642629633235496,-0.01804500552858894
-0.00012881641025641025,-0.4056483614812632,-0.01838444511841963
-0.00012879641025641026,-0.39324862616691103,-0.01838444511841963
-0.00012877641025641027,-0.40732400138860814,-0.01906332429808071
-0.00012875641025641028,-0.41000502524036514,-0.018723884708250635
-0.00012873641025641026,-0.37213556333435577,-0.01804500552858894
-0.00012871641025641024,-0.3436496849094745,-0.019402763887910478
-0.00012869641025641025,-0.33795250922449305,-0.018045005528588478
-0.00012867641025641026,-0.3128179106143311,-0.01702668675909732
-0.00012865641025641027,-0.319855598225165,-0.017705565938757627
-0.00012863641025641026,-0.30410458309612226,-0.017026686759096857
-0.00012861641025641024,-0.28299152026356733,-0.01736612634892724
-0.00012859641025641025,-0.2833266482450345,-0.017026686759096705
-0.00012857641025641026,-0.2796402404488757,-0.016687247169266162
-0.00012855641025641027,-0.2692512730233374,-0.017026686759096705
-0.00012853641025641026,-0.24009513863551832,-0.017026686759096857
-0.00012851641025641027,-0.214290284062407,-0.0156689283997747
-0.00012849641025641025,-0.1898259414151446,-0.016008367989604623
-0.00012847641025641026,-0.1807774859154822,-0.015668928399774084
-0.00012845641025641027,-0.183793637748703,-0.015668928399774084
-0.00012843641025641025,-0.15731852721263834,-0.015329488809943852
-0.00012841641025641026,-0.14692955978709998,-0.01634780757943547
-0.00012839641025641025,-0.12581649695453637,-0.015329488809943543
-0.00012837641025641026,-0.10738445797374258,-0.015668928399774084
-0.00012835641025641027,-0.09464959467792138,-0.013971730450621387
-0.00012833641025641028,-0.07420678780831721,-0.01566892839977254
-0.00012831641025641026,-0.05879090066071861,-0.013971730450620615
-0.00012829641025641024,-0.07152576395652607,-0.014311170040450382
-0.00012827641025641025,-0.05007757314250887,-0.013292851270959383
-0.00012825641025641026,-0.022932206643533976,-0.013632290860789768
-0.00012823641025641027,-0.032315790124648754,-0.013292851270959537
-0.00012821641025641026,0.010580591503391438,-0.012953411681128535
-0.00012819641025641024,0.031023398373012982,-0.013632290860789304
-0.00012817641025641025,0.03605031809505238,-0.012953411681128381
-0.00012815641025641026,0.05146620524262538,-0.012613972091297842
-0.00012813641025641027,0.058503892853473925,-0.012274532501467301
-0.00012811641025641026,0.08196285155631627,-0.011935092911636453
-0.00012809641025641024,0.09369233090773037,-0.012613972091297533
-0.00012807641025641025,0.0876600272413078,-0.012274532501466684
-0.00012805641025641026,0.12351872125848848,-0.011256213731975067
-0.00012803641025641027,0.13893460840606148,-0.011595653321805606
-0.00012801641025641025,0.12351872125849062,-0.010577334552314452
-0.00012799641025641026,0.1282105129990563,-0.012274532501467147
-0.00012797641025641025,0.13156179281376193,-0.01091677414214391
-0.00012795641025641026,0.1630638230718459,-0.009898455372652293
-0.00012793641025641027,0.17445817444179115,-0.009559015782821754
-0.00012791641025641028,0.19925764507048946,-0.010237894962482369
-0.00012789641025641026,0.2210409638660055,-0.009898455372652293
-0.00012787641025641024,0.2468458184391569,-0.00888013660316083
-0.00012785641025641025,0.2780127207157578,-0.0095590157828216
-0.00012783641025641027,0.2709750331049092,-0.008201257423499442
-0.00012781641025641028,0.26628324136434245,-0.008880136603159595
-0.00012779641025641026,0.2957745037336217,-0.008540697013329518
-0.00012777641025641024,0.3155470546403086,-0.0071829386540079795
-0.00012775641025641025,0.32459551013997257,-0.00854069701332921
-0.00012773641025641026,0.33699524545432474,-0.007861817833668131
-0.00012771641025641027,0.342357293157826,-0.008201257423498516
-0.00012769641025641026,0.3584434362683491,-0.008540697013329518
-0.00012767641025641024,0.3755349633232815,-0.007522378243837747
-0.00012765641025641025,0.3829077789156014,-0.007861817833667668
-0.00012763641025641026,0.39564264221142265,-0.006843499064176051
-0.00012761641025641027,0.4221177527474719,-0.007522378243837129
-0.00012759641025641025,0.42178262476601525,-0.007182938654006127
-0.00012757641025641026,0.42278800871042177,-0.005825180294684588
-0.00012755641025641025,0.4509387591538417,-0.006164619884514201
-0.00012753641025641026,0.4784192536342979,-0.005146301115022583
-0.00012751641025641027,0.4693707981346355,-0.005825180294683661
-0.00012749641025641028,0.4961810366521375,-0.004806861525192816
-0.00012747641025641026,0.509586155910927,-0.005146301115022583
-0.00012745641025641025,0.5179643554476498,-0.0054857407048535855
-0.00012743641025641026,0.5119320517812109,-0.00582518029468397
-0.00012741641025641027,0.5441043380022329,-0.004467421935361814
-0.00012739641025641028,0.535391010484058,-0.0044674219353611965
-0.00012737641025641026,0.5769468801862223,-0.0044674219353611965
-0.00012735641025641024,0.5772820081676836,-0.004127982345530811
-0.00012733641025641025,0.5685686806494948,-0.004467421935361042
-0.00012731641025641026,0.5702443205568397,-0.004127982345530502
-0.00012729641025641027,0.5782873921120916,-0.003449103165869733
-0.00012727641025641026,0.5893466155005802,-0.0034491031658691156
-0.00012725641025641024,0.6154865980551989,-0.003109663576038422
-0.00012723641025641025,0.6446427324429873,-0.0031096635760376502
-0.00012721641025641026,0.6459832443688632,-0.0014124656268849544
-0.00012719641025641027,0.6617342594979052,-0.002091344806546033
-0.00012717641025641025,0.6734637388493417,-0.0020913448065461872
-0.00012715641025641026,0.6949119296633466,-0.0017519052167158022
-0.00012713641025641025,0.6908903938857305,-0.0031096635760376502
-0.00012711641025641026,0.6992685934224551,-0.0014124656268849544
-0.00012709641025641027,0.7193762723105938,-0.0017519052167154934
-0.00012707641025641028,0.7354624154211065,-0.0014124656268852632
-0.00012705641025641026,0.7297652397361459,-0.0010730260370542608
-0.00012703641025641025,0.7173655044217991,-0.0007335864472234129
-0.00012701641025641026,0.7418298470690347,-0.00039414685739287377
-0.00012699641025641027,0.7512134305501661,0.0006241719120987436
-0.00012697641025641028,0.7461865108281379,-0.0007335864472223323
-0.00012695641025641026,0.7793641809935773,0.0009636115019299004
-0.00012693641025641024,0.7907585323635247,0.0006241719120988982
-0.00012691641025641025,0.7874072525488457,0.00028473232226882203
-0.00012689641025641026,0.807850059418444,0.0009636115019295917
-0.00012687641025641027,0.8034933956593586,-0.00039414685739163886
-0.00012685641025641026,0.7954503241040956,0.0013030510917605939
-0.00012683641025641024,0.7957854520855793,-0.0010730260370524086
-0.00012681641025641025,0.8118715951960879,0.0009636115019294373
-0.00012679641025641026,0.8225956906030951,-5.470726756218023e-05
-0.00012677641025641027,0.8175687708810605,-0.00039414685739271943
-0.00012675641025641026,0.84002234563949,0.0002847323222685133
-0.00012673641025641027,0.8440438814171177,0.0009636115019295917
-0.00012671641025641025,0.857449000675877,0.0013030510917604395
-0.00012669641025641026,0.8406926016024282,0.0009636115019299004
-0.00012667641025641027,0.8688433520458224,0.000284732322268822
-0.00012665641025641025,0.8849294951563617,0.0016424906815914418
-0.00012663641025641026,0.9030264061556865,0.001981930271421981
-0.00012661641025641025,0.9157612694515105,0.0016424906815909787
-0.00012659641025641026,0.9090587098221309,0.0009636115019299004
-0.00012657641025641027,0.9000102543224684,0.0009636115019299004
-0.00012655641025641028,0.9083884538591849,0.001303051091760285
-0.00012653641025641026,0.9268204928399948,0.0006241719120992069
-0.00012651641025641024,0.9063776859703894,0.00028473232226882203
-0.00012649641025641025,0.9191125492662059,0.0006241719120995156
-0.00012647641025641026,0.9214584451364876,0.001303051091760285
-0.00012645641025641027,0.9348635643952417,0.0016424906815909787
-0.00012643641025641026,0.9452525318207969,0.0023213698612526744
-0.00012641641025641024,0.9425715079690271,0.0019819302714210547
-0.00012639641025641025,0.92413946898825,0.0009636115019306722
-0.00012637641025641026,0.9422363799875748,0.0026608094510833682
