#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD996C
#Date Time: 2025-12-07 12:58:45.485
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: noisy
#Frequency: 117 kHz
#Period: 8.547008547 us
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00012899492537313433,-0.5346726343468842,-0.022457720196387955
-0.00012897492537313434,-0.5179162352734353,-0.022797159786218494
-0.00012895492537313432,-0.5018300921629119,-0.02177884101672595
-0.00012893492537313433,-0.507192139866413,-0.02042108265740441
-0.00012891492537313434,-0.4777008774971588,-0.020760522247234178
-0.00012889492537313432,-0.46228499034955195,-0.02042108265740379
-0.00012887492537313433,-0.44050167155406833,-0.02143940142689541
-0.00012885492537313434,-0.4281019362397119,-0.020081643067574335
-0.00012883492537313433,-0.4301127041285154,-0.0200816430675731
-0.00012881492537313434,-0.42005886468444603,-0.020760522247234178
-0.00012879492537313432,-0.42609116835088584,-0.02042108265740379
-0.00012877492537313433,-0.4043078495554022,-0.019742203477742713
-0.00012875492537313434,-0.3821894027784498,-0.019063324298081635
-0.00012873492537313433,-0.39794041790747886,-0.019742203477742404
-0.00012871492537313434,-0.3711301793899606,-0.018723884708250788
-0.00012869492537313432,-0.35738993214971054,-0.019742203477742252
-0.00012867492537313433,-0.3496819885759275,-0.019402763887911866
-0.00012865492537313434,-0.338287637205984,-0.019402763887911713
-0.00012863492537313432,-0.3272284138174923,-0.01838444511841963
-0.00012861492537313433,-0.28600767209680794,-0.018723884708250173
-0.00012859492537313434,-0.27863485650447506,-0.01838444511841994
-0.00012857492537313433,-0.24612744230196268,-0.01804500552858894
-0.00012855492537313434,-0.23841949872817617,-0.016008367989605702
-0.00012853492537313432,-0.23406283496907399,-0.016008367989604776
-0.00012851492537313433,-0.21362002809946629,-0.016008367989604776
-0.00012849492537313434,-0.22333873956205297,-0.016687247169265545
-0.00012847492537313432,-0.21227951617358048,-0.016687247169266162
-0.00012845492537313433,-0.1841287657301863,-0.016687247169266162
-0.00012843492537313432,-0.1807774859154624,-0.016687247169265545
-0.00012841492537313433,-0.1372108483244952,-0.015329488809943389
-0.00012839492537313434,-0.1512862235461859,-0.016347807579434544
-0.00012837492537313432,-0.1284975208062978,-0.016008367989604776
-0.00012835492537313433,-0.10436830614053137,-0.015329488809943698
-0.00012833492537313434,-0.1003467703628945,-0.01465060963028262
-0.00012831492537313433,-0.08124447541915036,-0.013632290860789922
-0.00012829492537313434,-0.06448807634570146,-0.013971730450620461
-0.00012827492537313432,-0.06783935616038483,-0.014311170040450691
-0.00012825492537313433,-0.06716910019744718,-0.012953411681129153
-0.00012823492537313434,-0.04303988553169141,-0.01329285127095892
-0.00012821492537313432,-0.018240414902953802,-0.013971730450620615
-0.00012819492537313433,-0.0011488878480359066,-0.01261397209129846
-0.00012817492537313434,0.005553671781348382,-0.012274532501467456
-0.00012815492537313433,0.017953407095712314,-0.014311170040451309
-0.00012813492537313434,0.040406981854133855,-0.012953411681129153
